car_id,msrp,make,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,vehicle_size,vehicle_style,highway_mpg,city_mpg
272,52300,BMW,248.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,32,22
273,50500,BMW,320.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,31,21
274,44150,BMW,248.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,33,23
275,42150,BMW,248.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,34,23
276,59300,BMW,320.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,30,20
277,57300,BMW,320.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,29,21
278,48500,BMW,320.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,32,21
279,60700,BMW,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr Hatchback,28,19
280,71400,BMW,445.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,4dr Hatchback,24,16
281,63000,BMW,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr Hatchback,26,18
282,69100,BMW,445.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr Hatchback,25,16
283,63200,BMW,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr Hatchback,26,18
284,72500,BMW,445.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,4dr Hatchback,24,16
285,60900,BMW,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr Hatchback,28,19
286,63200,BMW,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr Hatchback,26,18
287,60900,BMW,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr Hatchback,27,19
288,72500,BMW,445.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,4dr Hatchback,24,15
289,67200,BMW,443.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,25,16
290,57900,BMW,302.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,29,20
291,57100,BMW,255.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,38,26
292,52250,BMW,241.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,33,22
293,59400,BMW,255.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,37,26
294,64900,BMW,443.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,17
295,49950,BMW,241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,34,23
296,55600,BMW,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,20
297,57350,BMW,255.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,38,26
298,58150,BMW,302.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,29,20
299,55850,BMW,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,20
300,52500,BMW,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,34,22
301,50200,BMW,240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,34,23
302,68600,BMW,443.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,25,16
303,66300,BMW,443.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,17
304,59650,BMW,255.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,37,26
305,92600,BMW,445.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16
306,81300,BMW,315.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,29,20
307,78300,BMW,315.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,20
308,89600,BMW,445.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,17
309,93900,BMW,445.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,15
310,82500,BMW,315.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,29,20
311,90900,BMW,445.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,17
312,79500,BMW,315.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,20
313,91200,BMW,445.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,17
314,82800,BMW,315.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,28,19
315,94200,BMW,445.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,15
316,79800,BMW,315.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,29,20
317,94900,BMW,445.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,25,17
318,86600,BMW,315.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,29,20
319,79100,BMW,315.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,29,20
320,76100,BMW,315.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,32,21
321,90400,BMW,445.0,8.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,25,16
322,83600,BMW,315.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,31,20
323,87400,BMW,445.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,25,17
324,97900,BMW,445.0,8.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,24,16
325,87800,BMW,315.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,29,20
326,77300,BMW,315.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,31,20
327,99200,BMW,445.0,8.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,24,15
328,96200,BMW,445.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,25,17
329,80300,BMW,315.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,29,20
330,84800,BMW,315.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,31,20
331,91700,BMW,445.0,8.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,25,16
332,88700,BMW,445.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,25,17
333,92000,BMW,445.0,8.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,24,16
334,77600,BMW,315.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,30,21
335,89000,BMW,445.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,24,17
336,80600,BMW,315.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,28,19
337,85100,BMW,315.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,29,20
338,88100,BMW,315.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,28,19
339,96500,BMW,445.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,24,17
340,99500,BMW,445.0,8.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,24,15
341,141200,BMW,535.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,20,13
342,78000,BMW,315.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,29,19
343,91000,BMW,445.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16
344,94000,BMW,445.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16
345,81000,BMW,315.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,28,19
346,74000,BMW,315.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,29,19
347,87300,BMW,445.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,17
348,90300,BMW,445.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16
349,82500,BMW,255.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,31,23
350,94400,BMW,445.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,17
351,81300,BMW,320.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,29,21
352,97400,BMW,445.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,25,16
353,94600,BMW,445.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,26,17
354,97600,BMW,445.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,25,16
355,84500,BMW,320.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,28,19
356,81500,BMW,320.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,29,21
357,4784,BMW,282.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,22,15
358,5858,BMW,322.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,12
359,8488,BMW,372.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,18,10
360,6954,BMW,322.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,12
361,5680,BMW,282.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,14
362,7624,BMW,322.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,12
363,6693,BMW,282.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,14
364,61400,BMW,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,23
365,61900,BMW,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,23
366,62100,BMW,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,23
367,84300,BMW,350.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,22
368,84300,BMW,350.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,22
369,84300,BMW,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,22
370,88900,BMW,480.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,19,17
371,88900,BMW,480.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,19,17
372,117300,BMW,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16
373,122200,BMW,600.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,15
374,122500,BMW,600.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,15
375,135200,BMW,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16
376,132200,BMW,540.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16
377,131300,BMW,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16
378,128300,BMW,540.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16
379,132200,BMW,540.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16
380,131300,BMW,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16
381,135200,BMW,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16
382,128300,BMW,540.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16
383,137000,BMW,600.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16
384,136900,BMW,375.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,19,13
385,31950,Nissan,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22
386,29830,Nissan,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22
387,32350,Nissan,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22
388,26450,Nissan,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22
389,32090,Nissan,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22
390,27390,Nissan,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22
391,27990,Nissan,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22
392,32690,Nissan,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22
393,32690,Nissan,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22
394,27990,Nissan,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22
395,37590,Nissan,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13
396,52860,Nissan,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12
397,42680,Nissan,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13
398,45580,Nissan,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12
399,42890,Nissan,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12
400,49960,Nissan,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13
401,2000,Ford,63.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,38,31
402,2000,Ford,63.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,38,31
403,2000,Ford,63.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,38,31
404,2000,Ford,63.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,38,29
405,2000,Ford,63.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,38,29
406,2000,Ford,63.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,38,29
407,2000,Ford,63.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,38,29
408,45815,Chevrolet,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21,15
409,35725,Chevrolet,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21,15
410,38830,Chevrolet,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21,15
411,39405,Chevrolet,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21,15
412,46195,Chevrolet,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21,15
413,39350,Chevrolet,320.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15
414,49500,Chevrolet,320.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15
415,42455,Chevrolet,320.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15
416,36300,Chevrolet,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21,15
417,40195,Chevrolet,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21,15
418,43245,Chevrolet,320.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15
419,47000,Chevrolet,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21,15
420,39850,Chevrolet,320.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15
421,36800,Chevrolet,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21,15
422,50305,Chevrolet,320.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15
423,25995,Dodge,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29,19
424,23995,Dodge,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29,19
425,18995,Dodge,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,21
426,25695,Dodge,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29,19
427,19795,Dodge,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29,21
428,22595,Dodge,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,20
429,20595,Dodge,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29,21
430,25795,Dodge,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29,19
431,23295,Dodge,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,20
432,11965,Chevrolet,107.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,27
433,14100,Chevrolet,107.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,27
434,15365,Chevrolet,107.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,27
435,15365,Chevrolet,108.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,27
436,12115,Chevrolet,108.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,27
437,14250,Chevrolet,108.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,27
438,15365,Chevrolet,108.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,27
439,12115,Chevrolet,108.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,27
440,14250,Chevrolet,108.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,27
441,3206,Mazda,150.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,20,16
442,3119,Mazda,150.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,21,16
443,3214,Mazda,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,20,16
444,2853,Mazda,150.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,21,16
445,2946,Mazda,150.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,21,16
446,3011,Mazda,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,20,16
447,3107,Mazda,143.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,21,16
448,3394,Mazda,143.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,20,15
449,2689,Mazda,143.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,21,16
450,3289,Mazda,143.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,21,16
451,2413,Mazda,143.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,21,16
452,3032,Mazda,143.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,21,16
453,3190,Mazda,143.0,6.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,20,15
454,30695,Subaru,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
455,32395,Subaru,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
456,34195,Subaru,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
457,34295,Subaru,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
458,37695,Subaru,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
459,35895,Subaru,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
460,33895,Subaru,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
461,32295,Subaru,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
462,35895,Subaru,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
463,32295,Subaru,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
464,34195,Subaru,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
465,32395,Subaru,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
466,33895,Subaru,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
467,35695,Subaru,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
468,34295,Subaru,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
469,35695,Subaru,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
470,37695,Subaru,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
471,30695,Subaru,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
472,29995,Subaru,245.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
473,37295,Subaru,245.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
474,35495,Subaru,245.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
475,37295,Subaru,245.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
476,33495,Subaru,245.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
477,33495,Subaru,245.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
478,31995,Subaru,245.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
479,34495,Subaru,245.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
480,35495,Subaru,245.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
481,32495,Subaru,245.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
482,32495,Subaru,245.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
483,34495,Subaru,245.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16
484,22795,Subaru,165.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Crew Cab Pickup,25,19
485,23995,Subaru,210.0,4.0,MANUAL,all wheel drive,4.0,Compact,Crew Cab Pickup,22,16
486,24995,Subaru,210.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Crew Cab Pickup,21,16
487,21995,Subaru,165.0,4.0,MANUAL,all wheel drive,4.0,Compact,Crew Cab Pickup,25,19
488,26295,Subaru,210.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Crew Cab Pickup,21,16
489,22345,Subaru,165.0,4.0,MANUAL,all wheel drive,4.0,Compact,Crew Cab Pickup,25,19
490,24345,Subaru,210.0,4.0,MANUAL,all wheel drive,4.0,Compact,Crew Cab Pickup,23,17
491,25345,Subaru,210.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Crew Cab Pickup,21,16
492,27245,Subaru,210.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Crew Cab Pickup,21,16
493,23145,Subaru,165.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Crew Cab Pickup,25,19
494,24595,Subaru,210.0,4.0,MANUAL,all wheel drive,4.0,Compact,Crew Cab Pickup,23,17
495,22495,Subaru,165.0,4.0,MANUAL,all wheel drive,4.0,Compact,Crew Cab Pickup,26,20
496,25595,Subaru,210.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Crew Cab Pickup,21,16
497,27495,Subaru,210.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Crew Cab Pickup,21,16
498,23295,Subaru,165.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Crew Cab Pickup,25,19
499,31795,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,29,23
500,34895,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,29,23
501,32755,Volkswagen,140.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,41,28
502,29395,Volkswagen,210.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,31,23
503,30495,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,29,23
504,30695,Volkswagen,210.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,31,23
505,31195,Volkswagen,140.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,41,28
506,30695,Volkswagen,210.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,31,23
507,34895,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,29,23
508,33795,Volkswagen,210.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,31,23
509,30095,Volkswagen,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,41,28
510,30495,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,29,23
511,29395,Volkswagen,210.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,31,23
512,33795,Volkswagen,210.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,31,23
513,29995,Volkswagen,140.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,41,28
514,31795,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,29,23
515,28895,Volkswagen,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,41,28
516,30295,Volkswagen,150.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,40,30
517,31995,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,29,23
518,33995,Volkswagen,210.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,31,23
519,30195,Volkswagen,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,40,30
520,32595,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,29,23
521,35095,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,29,23
522,30895,Volkswagen,210.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,31,23
523,31125,Volkswagen,150.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,40,30
524,29675,Volkswagen,150.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,40,30
525,30995,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,29,23
526,34875,Volkswagen,210.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,31,23
527,32595,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,29,23
528,29895,Volkswagen,210.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,31,23
529,29095,Volkswagen,150.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,40,30
530,31395,Volkswagen,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,40,30
531,29895,Volkswagen,210.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,31,23
532,30995,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,29,23
533,30895,Volkswagen,210.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,31,23
534,35975,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,29,23
535,30775,Volkswagen,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,40,30
